DateTime,Date,HourOfDay,MinuteOfDay,DayOfWeek,Demand,Generation,Wind,CO2,NetImports,EWIC,Moyle
2017-02-04T21:00:00Z,04/02/17,21,0,Tues,4575,3813,163,584,735,289,446
2017-02-04T21:15:00Z,04/02/17,21,15,Tues,4487,3702,156,594,759,311,448
2017-02-04T21:30:00Z,04/02/17,21,30,Tues,4425,3664,149,601,733,311,422
2017-02-04T21:45:00Z,04/02/17,21,45,Tues,4340,3728,140,591,585,237,348
2017-02-04T22:00:00Z,04/02/17,22,0,Tues,4252,3737,127,604,494,222,272
2017-02-04T22:15:00Z,04/02/17,22,15,Tues,4166,3651,128,582,492,223,269
2017-02-04T22:30:00Z,04/02/17,22,30,Tues,4090,3668,119,588,400,195,205
2017-02-04T22:45:00Z,04/02/17,22,45,Tues,4027,3618,110,601,389,190,199
2017-02-04T23:00:00Z,04/02/17,23,0,Tues,4016,3681,98,597,314,115,199
2017-02-04T23:15:00Z,04/02/17,23,15,Tues,4053,3740,95,602,287,40,247
2017-02-04T23:30:00Z,04/02/17,23,30,Tues,4005,3725,97,607,256,83,173
2017-02-04T23:45:00Z,04/02/17,23,45,Tues,3939,3721,87,603,268,97,171
2017-02-05T00:00:00Z,05/02/17,0,0,Thurs,3853,3746,86,605,159,33,126
2017-02-05T00:15:00Z,05/02/17,0,15,Thurs,3789,3797,91,605,116,8,108
2017-02-05T00:30:00Z,05/02/17,0,30,Thurs,3721,3848,83,613,70,-38,108
2017-02-05T00:45:00Z,05/02/17,0,45,Thurs,3646,3886,71,598,-41,-88,47
2017-02-05T01:00:00Z,05/02/17,1,0,Thurs,3593,3820,59,606,-27,-88,61
2017-02-05T01:15:00Z,05/02/17,1,15,Thurs,3560,3854,61,599,-96,-162,66
2017-02-05T01:30:00Z,05/02/17,1,30,Thurs,3498,3806,59,608,-110,-171,61
2017-02-05T01:45:00Z,05/02/17,1,45,Thurs,3438,3742,56,615,-105,-139,34
2017-02-05T02:00:00Z,05/02/17,2,0,Thurs,3381,3715,65,610,-136,-170,34
2017-02-05T02:15:00Z,05/02/17,2,15,Thurs,3336,3780,68,614,-247,-232,-15
2017-02-05T02:30:00Z,05/02/17,2,30,Thurs,3294,3743,68,613,-251,-236,-15
2017-02-05T02:45:00Z,05/02/17,2,45,Thurs,3257,3775,78,612,-323,-289,-34
2017-02-05T03:00:00Z,05/02/17,3,0,Thurs,3218,3721,88,618,-307,-281,-26
2017-02-05T03:15:00Z,05/02/17,3,15,Thurs,3205,3697,127,613,-296,-272,-24
2017-02-05T03:30:00Z,05/02/17,3,30,Thurs,3178,3628,129,630,-254,-279,25
2017-02-05T03:45:00Z,05/02/17,3,45,Thurs,3163,3685,156,612,-329,-354,25
2017-02-05T04:00:00Z,05/02/17,4,0,Thurs,3148,3695,194,620,-355,-380,25
2017-02-05T04:15:00Z,05/02/17,4,15,Thurs,3132,3712,192,613,-390,-415,25
2017-02-05T04:30:00Z,05/02/17,4,30,Thurs,3113,3637,213,616,-333,-358,25
2017-02-05T04:45:00Z,05/02/17,4,45,Thurs,3102,3627,275,611,-332,-357,25
2017-02-05T05:00:00Z,05/02/17,5,0,Thurs,3091,3549,271,605,-266,-291,25
2017-02-05T05:15:00Z,05/02/17,5,15,Thurs,3092,3651,293,612,-368,-290,-78
2017-02-05T05:30:00Z,05/02/17,5,30,Thurs,3085,3672,331,596,-395,-290,-105
2017-02-05T05:45:00Z,05/02/17,5,45,Thurs,3099,3747,378,586,-457,-352,-105
2017-02-05T06:00:00Z,05/02/17,6,0,Thurs,3139,3837,425,582,-508,-401,-107
2017-02-05T06:15:00Z,05/02/17,6,15,Thurs,3205,4051,452,559,-656,-476,-180
2017-02-05T06:30:00Z,05/02/17,6,30,Thurs,3231,4109,462,563,-690,-500,-190
2017-02-05T06:45:00Z,05/02/17,6,45,Thurs,3265,4007,475,566,-622,-431,-191
2017-02-05T07:00:00Z,05/02/17,7,0,Thurs,3290,3884,488,587,-546,-356,-190
2017-02-05T07:15:00Z,05/02/17,7,15,Thurs,3349,3854,444,597,-525,-335,-190
2017-02-05T07:30:00Z,05/02/17,7,30,Thurs,3387,3875,444,600,-511,-321,-190
2017-02-05T07:45:00Z,05/02/17,7,45,Thurs,3444,3932,423,589,-510,-320,-190
2017-02-05T08:00:00Z,05/02/17,8,0,Thurs,3421,3899,425,605,-501,-320,-181
2017-02-05T08:15:00Z,05/02/17,8,15,Thurs,3449,3950,443,582,-520,-340,-180
2017-02-05T08:30:00Z,05/02/17,8,30,Thurs,3516,3967,397,590,-469,-296,-173
2017-02-05T08:45:00Z,05/02/17,8,45,Thurs,3611,3986,363,601,-394,-221,-173
2017-02-05T09:00:00Z,05/02/17,9,0,Thurs,3706,3995,363,603,-309,-146,-163
2017-02-05T09:15:00Z,05/02/17,9,15,Thurs,3829,4046,330,598,-234,-71,-163
2017-02-05T09:30:00Z,05/02/17,9,30,Thurs,3943,4089,361,602,-163,4,-167
2017-02-05T09:45:00Z,05/02/17,9,45,Thurs,4023,4228,365,584,-224,-59,-165
2017-02-05T10:00:00Z,05/02/17,10,0,Thurs,4131,4249,411,573,-138,-50,-88
2017-02-05T10:15:00Z,05/02/17,10,15,Thurs,4233,4336,428,571,-122,-49,-73
2017-02-05T10:30:00Z,05/02/17,10,30,Thurs,4296,4361,500,558,-85,-2,-83
2017-02-05T10:45:00Z,05/02/17,10,45,Thurs,4341,4398,514,560,-75,-2,-73
2017-02-05T11:00:00Z,05/02/17,11,0,Thurs,4404,4438,568,550,-54,28,-82
2017-02-05T11:15:00Z,05/02/17,11,15,Thurs,4423,4397,637,550,9,97,-88
2017-02-05T11:30:00Z,05/02/17,11,30,Thurs,4435,4334,619,562,82,97,-15
2017-02-05T11:45:00Z,05/02/17,11,45,Thurs,4425,4354,594,561,53,36,17
2017-02-05T12:00:00Z,05/02/17,12,0,Thurs,4476,4388,533,561,66,36,30
2017-02-05T12:15:00Z,05/02/17,12,15,Thurs,4525,4346,480,556,156,52,104
2017-02-05T12:30:00Z,05/02/17,12,30,Thurs,4550,4337,476,565,190,56,134
2017-02-05T12:45:00Z,05/02/17,12,45,Thurs,4558,4325,533,554,209,74,135
2017-02-05T13:00:00Z,05/02/17,13,0,Thurs,4570,4289,653,551,260,111,149
2017-02-05T13:15:00Z,05/02/17,13,15,Thurs,4543,4242,641,550,280,132,148
2017-02-05T13:30:00Z,05/02/17,13,30,Thurs,4514,4139,735,537,353,205,148
2017-02-05T13:45:00Z,05/02/17,13,45,Thurs,4438,4067,653,551,349,208,141
2017-02-05T14:00:00Z,05/02/17,14,0,Thurs,4379,4117,699,533,243,174,69
2017-02-05T14:15:00Z,05/02/17,14,15,Thurs,4324,4085,601,551,219,152,67
2017-02-05T14:30:00Z,05/02/17,14,30,Thurs,4288,4061,673,546,209,143,66
2017-02-05T14:45:00Z,05/02/17,14,45,Thurs,4268,4064,693,539,190,123,67
2017-02-05T15:00:00Z,05/02/17,15,0,Thurs,4286,4132,725,532,136,69,67
2017-02-05T15:15:00Z,05/02/17,15,15,Thurs,4274,4166,777,528,89,11,78
2017-02-05T15:30:00Z,05/02/17,15,30,Thurs,4287,4166,728,532,100,22,78
2017-02-05T15:45:00Z,05/02/17,15,45,Thurs,4294,4172,830,514,102,23,79
2017-02-05T16:00:00Z,05/02/17,16,0,Thurs,4301,4196,750,532,88,-18,106
2017-02-05T16:15:00Z,05/02/17,16,15,Thurs,4364,4197,785,533,140,-24,164
2017-02-05T16:30:00Z,05/02/17,16,30,Thurs,4411,4245,757,524,146,-19,165
2017-02-05T16:45:00Z,05/02/17,16,45,Thurs,4453,4225,673,541,207,-7,214
2017-02-05T17:00:00Z,05/02/17,17,0,Thurs,4588,4369,652,519,196,-18,214
2017-02-05T17:15:00Z,05/02/17,17,15,Thurs,4729,4448,688,514,257,24,233
2017-02-05T17:30:00Z,05/02/17,17,30,Thurs,4948,4658,699,510,266,23,243
2017-02-05T17:45:00Z,05/02/17,17,45,Thurs,5139,4787,586,520,327,82,245
2017-02-05T18:00:00Z,05/02/17,18,0,Thurs,5249,4819,499,526,407,157,250
2017-02-05T18:15:00Z,05/02/17,18,15,Thurs,5293,4791,540,513,482,232,250
2017-02-05T18:30:00Z,05/02/17,18,30,Thurs,5272,4697,501,520,557,307,250
2017-02-05T18:45:00Z,05/02/17,18,45,Thurs,5237,4588,503,521,632,382,250
2017-02-05T19:00:00Z,05/02/17,19,0,Thurs,5163,4435,492,517,707,457,250
2017-02-05T19:15:00Z,05/02/17,19,15,Thurs,5110,4343,466,528,745,495,250
2017-02-05T19:30:00Z,05/02/17,19,30,Thurs,5060,4318,465,524,720,470,250
2017-02-05T19:45:00Z,05/02/17,19,45,Thurs,5003,4336,450,528,645,395,250
2017-02-05T20:00:00Z,05/02/17,20,0,Thurs,4915,4325,421,538,570,320,250
2017-02-05T20:15:00Z,05/02/17,20,15,Thurs,4855,4282,446,539,553,304,249
2017-02-05T20:30:00Z,05/02/17,20,30,Thurs,4801,4224,450,545,554,304,250
2017-02-05T20:45:00Z,05/02/17,20,45,Thurs,4726,4173,443,528,528,278,250
2017-02-05T21:00:00Z,05/02/17,21,0,Thurs,4659,4143,424,530,492,242,250
2017-02-05T21:15:00Z,05/02/17,21,15,Thurs,4584,4084,419,533,477,227,250
2017-02-05T21:30:00Z,05/02/17,21,30,Thurs,4464,4078,384,540,363,152,211
2017-02-05T21:45:00Z,05/02/17,21,45,Thurs,4348,3970,404,541,357,147,210
2017-02-05T22:00:00Z,05/02/17,22,0,Thurs,4248,4001,417,544,225,82,143
2017-02-05T22:15:00Z,05/02/17,22,15,Thurs,4145,3978,445,539,145,7,138
2017-02-05T22:30:00Z,05/02/17,22,30,Thurs,4035,3902,457,536,114,-24,138
2017-02-05T22:45:00Z,05/02/17,22,45,Thurs,3947,3936,486,538,-10,-99,89
2017-02-05T23:00:00Z,05/02/17,23,0,Thurs,3915,4040,543,535,-147,-166,19
2017-02-05T23:15:00Z,05/02/17,23,15,Thurs,3921,4224,592,522,-323,-240,-83
2017-02-05T23:30:00Z,05/02/17,23,30,Thurs,3827,4166,714,511,-361,-277,-84
2017-02-05T23:45:00Z,05/02/17,23,45,Thurs,3738,4092,785,517,-377,-277,-100
2017-02-06T00:00:00Z,06/02/17,0,0,Fri,3655,4016,879,508,-382,-277,-105
2017-02-06T00:15:00Z,06/02/17,0,15,Fri,3595,3932,919,515,-358,-287,-71
2017-02-06T00:30:00Z,06/02/17,0,30,Fri,3511,3926,1005,499,-435,-287,-148
2017-02-06T00:45:00Z,06/02/17,0,45,Fri,3439,3876,1085,490,-457,-287,-170
2017-02-06T01:00:00Z,06/02/17,1,0,Fri,3392,3829,1140,484,-457,-287,-170
2017-02-06T01:15:00Z,06/02/17,1,15,Fri,3357,3825,1228,460,-482,-287,-195
2017-02-06T01:30:00Z,06/02/17,1,30,Fri,3344,3885,1310,464,-482,-287,-195
2017-02-06T01:45:00Z,06/02/17,1,45,Fri,3289,3912,1366,476,-481,-287,-194
2017-02-06T02:00:00Z,06/02/17,2,0,Fri,3239,3930,1477,473,-482,-287,-195
2017-02-06T02:15:00Z,06/02/17,2,15,Fri,3201,3893,1563,443,-482,-287,-195
2017-02-06T02:30:00Z,06/02/17,2,30,Fri,3159,3850,1599,432,-482,-287,-195
2017-02-06T02:45:00Z,06/02/17,2,45,Fri,3144,3908,1712,408,-482,-287,-195
2017-02-06T03:00:00Z,06/02/17,3,0,Fri,3122,3882,1788,391,-482,-287,-195
2017-02-06T03:15:00Z,06/02/17,3,15,Fri,3109,3866,1838,386,-482,-287,-195
2017-02-06T03:30:00Z,06/02/17,3,30,Fri,3097,3855,1965,377,-482,-287,-195
2017-02-06T03:45:00Z,06/02/17,3,45,Fri,3054,3817,2027,363,-482,-287,-195
2017-02-06T04:00:00Z,06/02/17,4,0,Fri,3033,3789,2078,352,-481,-287,-194
2017-02-06T04:15:00Z,06/02/17,4,15,Fri,3002,3756,2058,350,-482,-287,-195
2017-02-06T04:30:00Z,06/02/17,4,30,Fri,2991,3743,2050,349,-482,-287,-195
2017-02-06T04:45:00Z,06/02/17,4,45,Fri,2971,3722,2049,350,-482,-287,-195
2017-02-06T05:00:00Z,06/02/17,5,0,Fri,2983,3733,2035,359,-482,-287,-195
2017-02-06T05:15:00Z,06/02/17,5,15,Fri,3021,3769,2042,369,-482,-287,-195
2017-02-06T05:30:00Z,06/02/17,5,30,Fri,3026,3776,2068,354,-482,-287,-195
2017-02-06T05:45:00Z,06/02/17,5,45,Fri,3090,3838,2096,356,-482,-287,-195
2017-02-06T06:00:00Z,06/02/17,6,0,Fri,3220,3965,2161,355,-482,-287,-195
2017-02-06T06:15:00Z,06/02/17,6,15,Fri,3437,4203,2406,338,-504,-287,-217
2017-02-06T06:30:00Z,06/02/17,6,30,Fri,3556,4401,2512,333,-583,-287,-296
2017-02-06T06:45:00Z,06/02/17,6,45,Fri,3752,4594,2552,330,-585,-287,-298
2017-02-06T07:00:00Z,06/02/17,7,0,Fri,3976,4755,2583,339,-586,-287,-299
2017-02-06T07:15:00Z,06/02/17,7,15,Fri,4257,5020,2597,356,-569,-287,-282
2017-02-06T07:30:00Z,06/02/17,7,30,Fri,4465,5085,2634,359,-493,-287,-206
2017-02-06T07:45:00Z,06/02/17,7,45,Fri,4688,5227,2720,355,-490,-287,-203
2017-02-06T08:00:00Z,06/02/17,8,0,Fri,4786,5255,2721,359,-489,-287,-202
2017-02-06T08:15:00Z,06/02/17,8,15,Fri,5080,5560,3007,343,-501,-287,-214
2017-02-06T08:30:00Z,06/02/17,8,30,Fri,5044,5524,3008,338,-501,-287,-214
2017-02-06T08:45:00Z,06/02/17,8,45,Fri,5061,5547,2991,336,-501,-287,-214
2017-02-06T09:00:00Z,06/02/17,9,0,Fri,5134,5616,2916,355,-501,-287,-214
2017-02-06T09:15:00Z,06/02/17,9,15,Fri,5236,5718,3000,348,-504,-287,-217
2017-02-06T09:30:00Z,06/02/17,9,30,Fri,5263,5649,3005,347,-406,-221,-185
2017-02-06T09:45:00Z,06/02/17,9,45,Fri,5302,5669,2998,350,-388,-220,-168
2017-02-06T10:00:00Z,06/02/17,10,0,Fri,5323,5650,3010,344,-348,-220,-128
2017-02-06T10:15:00Z,06/02/17,10,15,Fri,5333,5684,3064,340,-377,-251,-126
2017-02-06T10:30:00Z,06/02/17,10,30,Fri,5360,5659,3071,338,-319,-193,-126
2017-02-06T10:45:00Z,06/02/17,10,45,Fri,5368,5707,3052,335,-359,-193,-166
2017-02-06T11:00:00Z,06/02/17,11,0,Fri,5384,5658,2986,348,-295,-129,-166
2017-02-06T11:15:00Z,06/02/17,11,15,Fri,5422,5694,2971,349,-295,-128,-167
2017-02-06T11:30:00Z,06/02/17,11,30,Fri,5413,5653,2913,359,-264,-97,-167
2017-02-06T11:45:00Z,06/02/17,11,45,Fri,5448,5677,2877,367,-250,-96,-154
2017-02-06T12:00:00Z,06/02/17,12,0,Fri,5457,5611,2897,363,-173,-96,-77
2017-02-06T12:15:00Z,06/02/17,12,15,Fri,5505,5729,2880,364,-246,-170,-76
2017-02-06T12:30:00Z,06/02/17,12,30,Fri,5528,5715,2925,360,-210,-169,-41
2017-02-06T12:45:00Z,06/02/17,12,45,Fri,5552,5715,2937,361,-187,-148,-39
2017-02-06T13:00:00Z,06/02/17,13,0,Fri,5527,5669,2930,358,-162,-123,-39
2017-02-06T13:15:00Z,06/02/17,13,15,Fri,5485,5625,2902,364,-162,-123,-39
2017-02-06T13:30:00Z,06/02/17,13,30,Fri,5420,5559,2925,361,-162,-123,-39
2017-02-06T13:45:00Z,06/02/17,13,45,Fri,5406,5661,2879,370,-274,-197,-77
2017-02-06T14:00:00Z,06/02/17,14,0,Fri,5405,5663,2900,367,-280,-228,-52
2017-02-06T14:15:00Z,06/02/17,14,15,Fri,5401,5660,2791,373,-280,-228,-52
2017-02-06T14:30:00Z,06/02/17,14,30,Fri,5415,5619,2708,377,-230,-179,-51
2017-02-06T14:45:00Z,06/02/17,14,45,Fri,5376,5587,2738,381,-230,-178,-52
2017-02-06T15:00:00Z,06/02/17,15,0,Fri,5368,5530,2690,383,-187,-135,-52
2017-02-06T15:15:00Z,06/02/17,15,15,Fri,5399,5460,2630,390,-87,-135,48
2017-02-06T15:30:00Z,06/02/17,15,30,Fri,5394,5389,2468,396,-20,-150,130
2017-02-06T15:45:00Z,06/02/17,15,45,Fri,5411,5434,2356,394,-54,-225,171
2017-02-06T16:00:00Z,06/02/17,16,0,Fri,5420,5439,2246,396,-44,-243,199
2017-02-06T16:15:00Z,06/02/17,16,15,Fri,5481,5447,2132,398,9,-262,271
2017-02-06T16:30:00Z,06/02/17,16,30,Fri,5585,5440,2134,396,117,-225,342
2017-02-06T16:45:00Z,06/02/17,16,45,Fri,5645,5448,1983,400,169,-225,394
2017-02-06T17:00:00Z,06/02/17,17,0,Fri,5643,5390,1746,406,228,-167,395
2017-02-06T17:15:00Z,06/02/17,17,15,Fri,5706,5367,1545,418,312,-92,404
2017-02-06T17:30:00Z,06/02/17,17,30,Fri,5831,5421,1436,438,386,-18,404
2017-02-06T17:45:00Z,06/02/17,17,45,Fri,5990,5501,1399,444,462,58,404
2017-02-06T18:00:00Z,06/02/17,18,0,Fri,6006,5435,1347,451,548,133,415
2017-02-06T18:15:00Z,06/02/17,18,15,Fri,5942,5288,1306,454,630,208,422
2017-02-06T18:30:00Z,06/02/17,18,30,Fri,5924,5193,1296,448,704,283,421
2017-02-06T18:45:00Z,06/02/17,18,45,Fri,5832,5029,1178,459,780,358,422
2017-02-06T19:00:00Z,06/02/17,19,0,Fri,5756,4906,1078,473,826,405,421
2017-02-06T19:15:00Z,06/02/17,19,15,Fri,5653,4877,1107,467,752,330,422
2017-02-06T19:30:00Z,06/02/17,19,30,Fri,5594,4822,1102,472,749,315,434
2017-02-06T19:45:00Z,06/02/17,19,45,Fri,5504,4795,1069,474,684,241,443
2017-02-06T20:00:00Z,06/02/17,20,0,Fri,5447,4811,1048,478,609,166,443
2017-02-06T20:15:00Z,06/02/17,20,15,Fri,5367,4808,1047,475,534,91,443
2017-02-06T20:30:00Z,06/02/17,20,30,Fri,5289,4804,1087,472,459,16,443
2017-02-06T20:45:00Z,06/02/17,20,45,Fri,5214,4768,1032,482,420,-23,443
2017-02-06T21:00:00Z,06/02/17,21,0,Fri,5141,4723,967,498,393,-49,442
2017-02-06T21:15:00Z,06/02/17,21,15,Fri,5010,4662,921,505,321,-122,443
2017-02-06T21:30:00Z,06/02/17,21,30,Fri,4881,4609,875,512,246,-197,443
2017-02-06T21:45:00Z,06/02/17,21,45,Fri,4748,4603,787,521,118,-272,390
2017-02-06T22:00:00Z,06/02/17,22,0,Fri,4627,4568,688,527,30,-287,317
2017-02-06T22:15:00Z,06/02/17,22,15,Fri,4513,4531,801,526,-44,-287,243
2017-02-06T22:30:00Z,06/02/17,22,30,Fri,4358,4450,751,532,-118,-287,169
2017-02-06T22:45:00Z,06/02/17,22,45,Fri,4254,4423,781,530,-194,-287,93
2017-02-06T23:00:00Z,06/02/17,23,0,Fri,4188,4422,751,531,-255,-287,32
2017-02-06T23:15:00Z,06/02/17,23,15,Fri,4192,4556,694,524,-389,-287,-102
2017-02-06T23:30:00Z,06/02/17,23,30,Fri,4079,4522,597,537,-465,-287,-178
2017-02-06T23:45:00Z,06/02/17,23,45,Fri,3992,4437,557,551,-467,-287,-180
2017-02-07T00:00:00Z,07/02/17,0,0,Sat,3893,4462,632,544,-516,-287,-229
2017-02-07T00:15:00Z,07/02/17,0,15,Sat,3794,4513,628,537,-585,-287,-298
2017-02-07T00:30:00Z,07/02/17,0,30,Sat,3714,4431,485,547,-585,-287,-298
2017-02-07T00:45:00Z,07/02/17,0,45,Sat,3649,4459,473,550,-611,-312,-299
2017-02-07T01:00:00Z,07/02/17,1,0,Sat,3590,4475,457,551,-686,-387,-299
2017-02-07T01:15:00Z,07/02/17,1,15,Sat,3546,4362,409,556,-687,-388,-299
2017-02-07T01:30:00Z,07/02/17,1,30,Sat,3503,4390,449,561,-686,-388,-298
2017-02-07T01:45:00Z,07/02/17,1,45,Sat,3462,4303,433,563,-639,-388,-251
2017-02-07T02:00:00Z,07/02/17,2,0,Sat,3423,4235,439,559,-610,-435,-175
2017-02-07T02:15:00Z,07/02/17,2,15,Sat,3396,4207,441,554,-609,-436,-173
2017-02-07T02:30:00Z,07/02/17,2,30,Sat,3369,4179,452,561,-609,-436,-173
2017-02-07T02:45:00Z,07/02/17,2,45,Sat,3348,4138,450,544,-586,-436,-150
2017-02-07T03:00:00Z,07/02/17,3,0,Sat,3312,4022,460,562,-511,-438,-73
2017-02-07T03:15:00Z,07/02/17,3,15,Sat,3297,3985,465,564,-489,-419,-70
2017-02-07T03:30:00Z,07/02/17,3,30,Sat,3293,3983,532,557,-491,-421,-70
2017-02-07T03:45:00Z,07/02/17,3,45,Sat,3299,3962,485,575,-465,-396,-69
2017-02-07T04:00:00Z,07/02/17,4,0,Sat,3287,3872,431,577,-391,-321,-70
2017-02-07T04:15:00Z,07/02/17,4,15,Sat,3290,3881,380,579,-397,-318,-79
2017-02-07T04:30:00Z,07/02/17,4,30,Sat,3291,3884,373,581,-400,-321,-79
2017-02-07T04:45:00Z,07/02/17,4,45,Sat,3293,3907,376,576,-420,-341,-79
2017-02-07T05:00:00Z,07/02/17,5,0,Sat,3310,3915,368,575,-413,-341,-72
2017-02-07T05:15:00Z,07/02/17,5,15,Sat,3355,4030,362,578,-484,-415,-69
2017-02-07T05:30:00Z,07/02/17,5,30,Sat,3377,4081,370,564,-515,-446,-69
2017-02-07T05:45:00Z,07/02/17,5,45,Sat,3434,4196,343,557,-570,-426,-144
2017-02-07T06:00:00Z,07/02/17,6,0,Sat,3522,4283,323,546,-569,-351,-218
2017-02-07T06:15:00Z,07/02/17,6,15,Sat,3708,4401,294,544,-497,-276,-221
2017-02-07T06:30:00Z,07/02/17,6,30,Sat,3835,4378,290,537,-347,-201,-146
2017-02-07T06:45:00Z,07/02/17,6,45,Sat,4037,4448,294,538,-217,-126,-91
2017-02-07T07:00:00Z,07/02/17,7,0,Sat,4286,4479,325,542,-69,-51,-18
2017-02-07T07:15:00Z,07/02/17,7,15,Sat,4602,4500,331,543,83,-4,87
2017-02-07T07:30:00Z,07/02/17,7,30,Sat,4808,4663,375,526,125,-39,164
2017-02-07T07:45:00Z,07/02/17,7,45,Sat,4988,4764,386,538,200,34,166
2017-02-07T08:00:00Z,07/02/17,8,0,Sat,5024,4727,430,532,274,109,165
2017-02-07T08:15:00Z,07/02/17,8,15,Sat,5057,4692,409,534,341,184,157
2017-02-07T08:30:00Z,07/02/17,8,30,Sat,5041,4612,395,536,407,251,156
2017-02-07T08:45:00Z,07/02/17,8,45,Sat,5035,4624,377,537,388,249,139
2017-02-07T09:00:00Z,07/02/17,9,0,Sat,5077,4600,385,527,456,250,206
2017-02-07T09:15:00Z,07/02/17,9,15,Sat,5157,4553,347,537,583,325,258
2017-02-07T09:30:00Z,07/02/17,9,30,Sat,5205,4477,352,537,704,400,304
2017-02-07T09:45:00Z,07/02/17,9,45,Sat,5226,4409,339,546,793,416,377
2017-02-07T10:00:00Z,07/02/17,10,0,Sat,5236,4390,354,537,822,424,398
2017-02-07T10:15:00Z,07/02/17,10,15,Sat,5212,4314,313,543,874,436,438
2017-02-07T10:30:00Z,07/02/17,10,30,Sat,5221,4317,275,544,881,436,445
2017-02-07T10:45:00Z,07/02/17,10,45,Sat,5185,4270,233,548,894,448,446
2017-02-07T11:00:00Z,07/02/17,11,0,Sat,5170,4311,234,547,836,390,446
2017-02-07T11:15:00Z,07/02/17,11,15,Sat,5180,4338,255,540,816,370,446
2017-02-07T11:30:00Z,07/02/17,11,30,Sat,5173,4332,252,546,816,370,446
2017-02-07T11:45:00Z,07/02/17,11,45,Sat,5176,4334,303,542,820,373,447
2017-02-07T12:00:00Z,07/02/17,12,0,Sat,5179,4308,375,532,849,403,446
2017-02-07T12:15:00Z,07/02/17,12,15,Sat,5206,4262,427,541,924,478,446
2017-02-07T12:30:00Z,07/02/17,12,30,Sat,5206,4241,418,543,942,496,446
2017-02-07T12:45:00Z,07/02/17,12,45,Sat,5213,4247,451,545,942,495,447
2017-02-07T13:00:00Z,07/02/17,13,0,Sat,5182,4230,487,543,927,480,447
2017-02-07T13:15:00Z,07/02/17,13,15,Sat,5118,4185,500,552,911,464,447
2017-02-07T13:30:00Z,07/02/17,13,30,Sat,5044,4109,561,552,914,467,447
2017-02-07T13:45:00Z,07/02/17,13,45,Sat,5004,4108,588,562,874,427,447
2017-02-07T14:00:00Z,07/02/17,14,0,Sat,5014,4191,653,554,797,352,445
2017-02-07T14:15:00Z,07/02/17,14,15,Sat,5015,4197,636,554,794,352,442
2017-02-07T14:30:00Z,07/02/17,14,30,Sat,5043,4226,658,551,795,352,443
2017-02-07T14:45:00Z,07/02/17,14,45,Sat,5040,4204,637,548,811,364,447
2017-02-07T15:00:00Z,07/02/17,15,0,Sat,5041,4262,594,547,752,305,447
2017-02-07T15:15:00Z,07/02/17,15,15,Sat,5072,4294,630,539,752,305,447
2017-02-07T15:30:00Z,07/02/17,15,30,Sat,5110,4333,594,544,752,305,447
2017-02-07T15:45:00Z,07/02/17,15,45,Sat,5155,4370,537,548,760,313,447
2017-02-07T16:00:00Z,07/02/17,16,0,Sat,5200,4549,500,537,626,250,376
2017-02-07T16:15:00Z,07/02/17,16,15,Sat,5259,4620,460,531,626,250,376
2017-02-07T16:30:00Z,07/02/17,16,30,Sat,5355,4726,463,536,608,250,358
2017-02-07T16:45:00Z,07/02/17,16,45,Sat,5422,4900,469,532,500,216,284
2017-02-07T17:00:00Z,07/02/17,17,0,Sat,5507,5085,485,523,397,141,256
2017-02-07T17:15:00Z,07/02/17,17,15,Sat,5614,5048,484,530,542,214,328
2017-02-07T17:30:00Z,07/02/17,17,30,Sat,5780,5066,507,526,690,289,401
2017-02-07T17:45:00Z,07/02/17,17,45,Sat,5999,5202,535,509,775,344,431
2017-02-07T18:00:00Z,07/02/17,18,0,Sat,6087,5227,513,495,839,409,430
2017-02-07T18:15:00Z,07/02/17,18,15,Sat,6071,5130,488,505,920,473,447
2017-02-07T18:30:00Z,07/02/17,18,30,Sat,6032,5089,461,506,920,473,447
2017-02-07T18:45:00Z,07/02/17,18,45,Sat,5969,5026,438,507,920,473,447
2017-02-07T19:00:00Z,07/02/17,19,0,Sat,5888,4947,404,517,921,473,448
2017-02-07T19:15:00Z,07/02/17,19,15,Sat,5833,4890,366,526,920,473,447
2017-02-07T19:30:00Z,07/02/17,19,30,Sat,5776,4831,345,528,920,473,447
2017-02-07T19:45:00Z,07/02/17,19,45,Sat,5679,4733,298,527,920,473,447
2017-02-07T20:00:00Z,07/02/17,20,0,Sat,5593,4651,257,533,919,473,446
2017-02-07T20:15:00Z,07/02/17,20,15,Sat,5507,4566,220,524,920,473,447
2017-02-07T20:30:00Z,07/02/17,20,30,Sat,5429,4487,205,529,920,473,447
2017-02-07T20:45:00Z,07/02/17,20,45,Sat,5366,4446,173,531,898,451,447
2017-02-07T21:00:00Z,07/02/17,21,0,Sat,5276,4433,181,537,823,376,447
2017-02-07T21:15:00Z,07/02/17,21,15,Sat,5149,4306,188,544,821,375,446
2017-02-07T21:30:00Z,07/02/17,21,30,Sat,5032,4189,192,549,822,375,447
2017-02-07T21:45:00Z,07/02/17,21,45,Sat,4903,4180,170,554,701,301,400
2017-02-07T22:00:00Z,07/02/17,22,0,Sat,4783,4141,180,552,618,290,328
2017-02-07T22:15:00Z,07/02/17,22,15,Sat,4633,4041,175,566,572,289,283
2017-02-07T22:30:00Z,07/02/17,22,30,Sat,4497,4052,184,566,424,215,209
