DateTime,Demand,Generation,Wind,CO2,NetImports,EWIC,Moyle
18/02/17 07:30,3650,4141,580,515,-514,-407,-107
18/02/17 07:45,3683,4174,552,516,-515,-407,-108
18/02/17 08:00,3749,4231,540,505,-502,-394,-108
18/02/17 08:15,3842,4268,570,498,-445,-331,-114
18/02/17 08:30,3918,4220,548,502,-323,-256,-67
18/02/17 08:45,4015,4269,513,499,-276,-222,-54
18/02/17 09:00,4137,4282,539,496,-169,-219,50
18/02/17 09:15,4262,4262,576,493,-23,-144,121
18/02/17 09:30,4324,4172,599,492,128,-69,197
18/02/17 09:45,4400,4204,616,490,169,-32,201
18/02/17 10:00,4431,4165,576,492,243,43,200
18/02/17 10:15,4477,4184,599,499,273,81,192
18/02/17 10:30,4508,4151,651,487,337,126,211
18/02/17 10:45,4549,4177,693,481,352,141,211
18/02/17 11:00,4537,4127,729,489,388,141,247
18/02/17 11:15,4556,4150,741,475,386,135,251
18/02/17 11:30,4564,4116,799,472,426,175,251
18/02/17 11:45,4564,4112,802,476,431,204,227
18/02/17 12:00,4563,4104,845,473,436,203,233
18/02/17 12:15,4595,4117,934,454,458,200,258
18/02/17 12:30,4594,4106,998,449,461,202,259
18/02/17 12:45,4552,4071,995,438,461,202,259
18/02/17 13:00,4536,4101,1020,432,412,146,266
18/02/17 13:15,4510,4080,1051,431,411,116,295
18/02/17 13:30,4456,4035,1113,423,397,103,294
18/02/17 13:45,4430,4082,1122,431,325,94,231
18/02/17 14:00,4375,4074,1135,421,276,56,220
18/02/17 14:15,4342,4048,1141,426,271,56,215
18/02/17 14:30,4303,4005,1142,418,272,56,216
18/02/17 14:45,4267,4021,1077,422,223,20,203
18/02/17 15:00,4258,4010,1095,420,222,20,202
18/02/17 15:15,4260,4089,1135,420,147,-54,201
18/02/17 15:30,4256,4039,1169,419,191,-59,250
18/02/17 15:45,4256,4117,1204,411,118,-133,251
18/02/17 16:00,4279,4210,1215,405,43,-208,251
18/02/17 16:15,4315,4304,1223,403,-14,-265,251
18/02/17 16:30,4363,4274,1216,411,61,-190,251
18/02/17 16:45,4433,4293,1166,414,113,-138,251
18/02/17 17:00,4526,4312,1141,414,188,-63,251
18/02/17 17:15,4618,4335,1130,419,263,12,251
18/02/17 17:30,4737,4377,1123,427,338,87,251
18/02/17 17:45,4846,4449,1065,442,374,123,251
18/02/17 18:00,5049,4646,1088,434,383,131,252
18/02/17 18:15,5144,4744,1049,429,382,132,250
18/02/17 18:30,5169,4768,1042,425,383,132,251
18/02/17 18:45,5141,4701,1015,427,421,170,251
18/02/17 19:00,5100,4611,1020,447,469,218,251
18/02/17 19:15,5040,4550,1080,446,470,219,251
18/02/17 19:30,4943,4453,1109,453,469,219,250
18/02/17 19:45,4873,4409,1106,458,440,189,251
18/02/17 20:00,4777,4388,1075,471,365,114,251
18/02/17 20:15,4663,4274,1037,473,364,113,251
18/02/17 20:30,4577,4134,1057,466,421,171,250
18/02/17 20:45,4520,4074,1084,462,422,171,251
18/02/17 21:00,4444,3998,1036,463,422,171,251
18/02/17 21:15,4343,3973,948,473,348,97,251
18/02/17 21:30,4291,3995,966,472,273,22,251
18/02/17 21:45,4212,3945,959,477,244,-6,250
18/02/17 22:00,4112,3850,932,479,239,20,219
18/02/17 22:15,4024,3747,911,483,253,35,218
18/02/17 22:30,3952,3722,923,476,207,16,191
18/02/17 22:45,3885,3810,907,478,55,-59,114
18/02/17 23:00,3870,3948,895,475,-94,-134,40
18/02/17 23:15,3926,4165,925,467,-256,-209,-47
18/02/17 23:30,3857,3967,890,465,-129,-180,51
18/02/17 23:45,3790,3896,865,492,-125,-180,55
19/02/17 00:00,3706,3824,835,485,-141,-180,39
19/02/17 00:15,3635,3964,809,486,-269,-202,-67
19/02/17 00:30,3564,4032,799,487,-340,-208,-132
19/02/17 00:45,3499,4079,764,498,-450,-250,-200
19/02/17 01:00,3427,4045,789,503,-412,-263,-149
19/02/17 01:15,3367,4060,782,512,-486,-338,-148
19/02/17 01:30,3333,4099,801,500,-561,-413,-148
19/02/17 01:45,3271,4147,787,502,-673,-449,-224
19/02/17 02:00,3223,4148,800,500,-723,-474,-249
19/02/17 02:15,3185,4133,779,505,-749,-500,-249
19/02/17 02:30,3152,4101,801,503,-749,-500,-249
19/02/17 02:45,3107,4055,813,511,-750,-500,-250
19/02/17 03:00,3082,4027,756,521,-749,-500,-249
19/02/17 03:15,3050,3998,741,511,-748,-500,-248
19/02/17 03:30,3037,3981,725,527,-750,-500,-250
19/02/17 03:45,3031,3977,710,528,-749,-500,-249
19/02/17 04:00,3015,3961,716,531,-749,-500,-249
19/02/17 04:15,3006,3951,684,525,-749,-500,-249
19/02/17 04:30,2989,3931,650,532,-749,-500,-249
19/02/17 04:45,2975,3917,634,537,-749,-500,-249
19/02/17 05:00,2979,3922,664,529,-750,-500,-250
19/02/17 05:15,2974,3917,652,523,-750,-500,-250
19/02/17 05:30,2979,3923,646,529,-750,-500,-250
19/02/17 05:45,2989,3929,650,531,-749,-500,-249
19/02/17 06:00,3025,3968,674,527,-751,-500,-251
19/02/17 06:15,3069,4012,665,538,-748,-499,-249
19/02/17 06:30,3092,4035,691,525,-750,-499,-251
19/02/17 06:45,3125,4067,734,538,-750,-500,-250
19/02/17 07:00,3171,3946,780,526,-723,-472,-251
19/02/17 07:15,3242,3946,784,532,-721,-471,-250
19/02/17 07:30,3239,3932,808,530,-710,-460,-250
19/02/17 07:45,3267,3958,835,527,-710,-460,-250
19/02/17 08:00,3293,3985,882,522,-710,-460,-250
19/02/17 08:15,3343,4035,924,512,-711,-461,-250
19/02/17 08:30,3409,4066,868,515,-676,-427,-249
19/02/17 08:45,3518,4092,893,513,-593,-419,-174
19/02/17 09:00,3587,4014,850,519,-448,-351,-97
19/02/17 09:15,3702,4129,860,520,-447,-350,-97
19/02/17 09:30,3796,4169,889,514,-395,-344,-51
19/02/17 09:45,3871,4068,912,516,-217,-269,52
19/02/17 10:00,3937,3983,913,515,-65,-194,129
19/02/17 10:15,4019,3979,928,520,18,-174,192
19/02/17 10:30,4079,3965,950,515,93,-99,192
19/02/17 10:45,4113,3880,959,511,213,-24,237
19/02/17 11:00,4151,3843,944,505,289,51,238
19/02/17 11:15,4208,3890,897,505,297,55,242
19/02/17 11:30,4251,3852,881,503,381,130,251
19/02/17 11:45,4270,3867,903,507,381,131,250
19/02/17 12:00,4319,3866,926,490,432,182,250
19/02/17 12:15,4399,3947,973,493,434,183,251
19/02/17 12:30,4430,3980,975,482,433,183,250
19/02/17 12:45,4467,4022,1038,474,428,178,250
19/02/17 13:00,4476,4026,1033,472,428,178,250
19/02/17 13:15,4479,3991,1054,478,467,217,250
19/02/17 13:30,4432,3944,1050,477,467,217,250
19/02/17 13:45,4395,3982,1016,485,393,143,250
19/02/17 14:00,4363,3948,993,479,390,140,250
19/02/17 14:15,4306,3970,936,482,317,67,250
19/02/17 14:30,4278,3929,975,484,327,76,251
19/02/17 14:45,4261,3914,1043,476,326,76,250
19/02/17 15:00,4233,3946,1113,466,268,18,250
19/02/17 15:15,4237,4024,1154,462,193,-57,250
19/02/17 15:30,4214,3946,1154,466,246,14,232
19/02/17 15:45,4216,3950,1162,471,243,22,221
19/02/17 16:00,4244,3986,1153,472,235,14,221
19/02/17 16:15,4284,4020,1165,464,242,4,238
19/02/17 16:30,4327,4013,1209,463,292,45,247
19/02/17 16:45,4375,4057,1169,462,297,46,251
19/02/17 17:00,4440,4114,1199,455,303,53,250
19/02/17 17:15,4551,4225,1229,467,304,54,250
19/02/17 17:30,4666,4399,1258,458,245,-5,250
19/02/17 17:45,4803,4562,1232,465,218,-32,250
19/02/17 18:00,4964,4766,1286,448,177,-73,250
19/02/17 18:15,5027,4893,1294,440,113,-137,250
19/02/17 18:30,5029,4897,1340,438,113,-137,250
19/02/17 18:45,5018,4810,1388,433,188,-63,251
19/02/17 19:00,4972,4701,1409,426,251,1,250
19/02/17 19:15,4933,4656,1458,415,253,2,251
19/02/17 19:30,4858,4586,1428,412,252,2,250
19/02/17 19:45,4762,4508,1482,407,232,-18,250
19/02/17 20:00,4713,4493,1511,412,194,-56,250
19/02/17 20:15,4657,4515,1566,401,118,-131,249
19/02/17 20:30,4596,4527,1601,396,44,-206,250
19/02/17 20:45,4544,4551,1653,395,-31,-281,250
19/02/17 21:00,4490,4515,1706,404,-44,-276,232
19/02/17 21:15,4427,4520,1766,399,-116,-276,160
19/02/17 21:30,4342,4476,1764,404,-157,-242,85
19/02/17 21:45,4216,4307,1810,407,-112,-183,71
19/02/17 22:00,4103,4075,1695,427,6,-108,114
19/02/17 22:15,4041,4079,1738,417,-59,-101,42
19/02/17 22:30,3937,3993,1760,412,-77,-107,30
19/02/17 22:45,3863,4055,1831,406,-212,-182,-30
19/02/17 23:00,3850,4112,1825,410,-286,-257,-29
19/02/17 23:15,3849,4210,1841,397,-386,-287,-99
19/02/17 23:30,3752,4153,1851,397,-423,-287,-136
19/02/17 23:45,3667,4064,1857,399,-423,-287,-136
20/02/17 00:00,3628,4030,1925,390,-424,-287,-137
20/02/17 00:15,3544,3996,1838,395,-479,-287,-192
20/02/17 00:30,3461,3915,1762,405,-480,-287,-193
20/02/17 00:45,3398,3931,1794,402,-480,-287,-193
20/02/17 01:00,3344,4022,1715,411,-480,-287,-193
20/02/17 01:15,3276,3958,1590,427,-480,-287,-193
20/02/17 01:30,3227,3910,1590,433,-480,-287,-193
20/02/17 01:45,3170,3851,1600,427,-480,-287,-193
20/02/17 02:00,3118,3795,1509,431,-480,-287,-193
20/02/17 02:15,3080,3758,1444,437,-480,-287,-193
20/02/17 02:30,3040,3718,1382,456,-480,-287,-193
20/02/17 02:45,3027,3708,1432,443,-480,-287,-193
20/02/17 03:00,3016,3692,1517,435,-480,-287,-193
20/02/17 03:15,3024,3704,1569,421,-480,-287,-193
20/02/17 03:30,3016,3766,1585,421,-480,-287,-193
20/02/17 03:45,2998,3745,1531,430,-480,-287,-193
20/02/17 04:00,3005,3757,1534,421,-480,-287,-193
20/02/17 04:15,3016,3761,1609,420,-480,-287,-193
20/02/17 04:30,3012,3764,1663,406,-480,-287,-193
20/02/17 04:45,3008,3753,1758,404,-480,-287,-193
20/02/17 05:00,3040,3785,1933,400,-480,-287,-193
20/02/17 05:15,3067,3806,1940,385,-480,-287,-193
20/02/17 05:30,3080,3816,2032,370,-480,-287,-193
20/02/17 05:45,3188,3924,2058,372,-480,-287,-193
20/02/17 06:00,3312,3981,2156,368,-480,-287,-193
20/02/17 06:15,3480,4147,2184,362,-480,-287,-193
20/02/17 06:30,3579,4247,2216,358,-480,-287,-193
20/02/17 06:45,3724,4326,2174,379,-480,-287,-193
20/02/17 07:00,3948,4475,2230,381,-480,-287,-193
20/02/17 07:15,4210,4667,2256,379,-480,-287,-193
20/02/17 07:30,4333,4790,2356,386,-479,-287,-192
20/02/17 07:45,4454,4904,2308,397,-471,-287,-184
20/02/17 08:00,4503,4878,2331,393,-393,-287,-106
20/02/17 08:15,4620,4984,2333,401,-385,-281,-104
20/02/17 08:30,4660,4933,2260,398,-295,-206,-89
20/02/17 08:45,4736,4982,2275,398,-266,-178,-88
20/02/17 09:00,4785,4920,2306,399,-153,-103,-50
20/02/17 09:15,4880,4985,2322,400,-127,-103,-24
20/02/17 09:30,4928,4922,2342,398,-18,-97,79
20/02/17 09:45,4962,4948,2361,399,-12,-96,84
20/02/17 10:00,4984,4916,2364,393,47,-36,83
20/02/17 10:15,4983,4970,2441,391,-7,-35,28
20/02/17 10:30,5027,5016,2478,377,-9,-35,26
20/02/17 10:45,5005,4950,2357,384,36,-57,93
20/02/17 11:00,5063,4933,2363,383,107,-57,164
20/02/17 11:15,5077,4966,2422,374,87,-81,168
20/02/17 11:30,5061,4985,2411,378,52,-81,133
20/02/17 11:45,5066,5014,2419,378,31,-90,121
20/02/17 12:00,5096,4963,2321,385,107,-90,197
20/02/17 12:15,5110,4973,2278,387,116,-81,197
20/02/17 12:30,5114,4925,2234,393,167,-8,175
20/02/17 12:45,5133,4995,2278,385,116,-8,124
20/02/17 13:00,5103,4925,2227,394,159,34,125
20/02/17 13:15,5040,4839,2113,398,182,74,108
20/02/17 13:30,4996,4792,2087,403,182,74,108
20/02/17 13:45,4971,4804,2110,402,148,41,107
20/02/17 14:00,4957,4763,2068,407,172,50,122
20/02/17 14:15,4976,4781,2002,408,174,50,124
20/02/17 14:30,4925,4681,1935,418,225,100,125
20/02/17 14:45,4922,4676,1908,410,225,101,124
20/02/17 15:00,4899,4635,1868,411,245,121,124
20/02/17 15:15,4920,4539,1938,398,363,164,199
20/02/17 15:30,4942,4505,1906,408,413,164,249
20/02/17 15:45,4970,4563,1942,398,384,134,250
20/02/17 16:00,4969,4573,1808,409,374,124,250
20/02/17 16:15,5023,4562,1786,421,436,187,249
20/02/17 16:30,5081,4545,1743,429,511,261,250
20/02/17 16:45,5150,4598,1666,431,528,278,250
20/02/17 17:00,5219,4662,1614,430,535,285,250
20/02/17 17:15,5279,4678,1478,440,582,332,250
20/02/17 17:30,5390,4732,1411,442,635,385,250
20/02/17 17:45,5470,4787,1313,440,669,419,250
20/02/17 18:00,5627,4898,1245,446,711,461,250
20/02/17 18:15,5722,4991,1234,452,712,462,250
20/02/17 18:30,5723,4991,1160,456,712,462,250
20/02/17 18:45,5659,4930,1102,462,713,462,251
20/02/17 19:00,5608,4877,1088,466,712,462,250
20/02/17 19:15,5540,4811,1104,462,712,462,250
20/02/17 19:30,5464,4734,1066,472,712,462,250
20/02/17 19:45,5375,4645,1044,476,712,462,250
20/02/17 20:00,5310,4577,1050,477,713,462,251
20/02/17 20:15,5226,4495,1070,485,712,462,250
20/02/17 20:30,5144,4450,1067,484,671,421,250
20/02/17 20:45,5066,4443,1114,482,603,353,250
20/02/17 21:00,5001,4453,1165,470,527,277,250
20/02/17 21:15,4877,4358,1135,469,500,250,250
20/02/17 21:30,4776,4322,1151,465,432,182,250
20/02/17 21:45,4677,4244,1194,461,411,161,250
20/02/17 22:00,4528,4101,1189,482,405,155,250
20/02/17 22:15,4394,4000,1208,477,374,124,250
20/02/17 22:30,4268,3900,1201,497,345,95,250
20/02/17 22:45,4166,3910,1177,495,232,20,212
20/02/17 23:00,4091,3922,1124,514,145,6,139
20/02/17 23:15,4076,3949,1099,519,102,7,95
20/02/17 23:30,3992,3950,1103,518,25,7,18
20/02/17 23:45,3902,3974,1072,513,-23,-8,-15
21/02/17 00:00,3802,3961,1032,530,-36,31,-67
21/02/17 00:15,3716,4031,1006,531,-188,-42,-146
21/02/17 00:30,3626,3982,960,538,-225,-71,-154
21/02/17 00:45,3552,4013,921,545,-334,-145,-189
21/02/17 01:00,3508,4044,933,548,-409,-220,-189
21/02/17 01:15,3457,4062,865,551,-480,-287,-193
21/02/17 01:30,3407,4015,841,552,-480,-287,-193
21/02/17 01:45,3372,3978,867,549,-480,-287,-193
21/02/17 02:00,3325,3932,904,554,-480,-287,-193
21/02/17 02:15,3297,3975,889,556,-480,-287,-193
21/02/17 02:30,3273,3944,872,553,-472,-279,-193
21/02/17 02:45,3255,3923,909,548,-472,-279,-193
21/02/17 03:00,3242,3903,947,539,-472,-279,-193
21/02/17 03:15,3222,3898,961,540,-480,-287,-193
21/02/17 03:30,3210,3888,977,536,-480,-287,-193
21/02/17 03:45,3196,3871,945,542,-480,-287,-193
21/02/17 04:00,3190,3867,1005,529,-480,-287,-193
21/02/17 04:15,3191,3867,1046,522,-480,-287,-193
21/02/17 04:30,3203,3881,1096,514,-480,-287,-193
21/02/17 04:45,3190,3868,1091,513,-480,-287,-193
21/02/17 05:00,3211,3885,1069,514,-480,-287,-193
21/02/17 05:15,3236,3910,1112,510,-480,-287,-193
21/02/17 05:30,3242,3915,1085,514,-480,-287,-193
21/02/17 05:45,3282,3957,1106,512,-480,-287,-193
21/02/17 06:00,3402,4072,1153,514,-480,-287,-193
21/02/17 06:15,3583,4256,1193,505,-477,-284,-193
21/02/17 06:30,3679,4275,1240,507,-402,-209,-193
21/02/17 06:45,3831,4276,1280,513,-327,-134,-193
21/02/17 07:00,4036,4333,1366,505,-178,-59,-119
21/02/17 07:15,4357,4427,1452,496,-89,-38,-51
21/02/17 07:30,4404,4365,1508,496,15,-38,53
21/02/17 07:45,4516,4410,1536,498,83,36,47
21/02/17 08:00,4607,4442,1587,473,143,87,56
21/02/17 08:15,4712,4578,1611,466,110,59,51
21/02/17 08:30,4744,4613,1597,480,110,64,46
21/02/17 08:45,4786,4639,1626,475,126,75,51
21/02/17 09:00,4864,4717,1740,463,125,79,46
21/02/17 09:15,4926,4801,1761,462,103,80,23
21/02/17 09:30,4970,4850,1834,455,99,30,69
21/02/17 09:45,5001,4845,1924,446,131,-10,141
21/02/17 10:00,5020,4839,1950,438,156,-10,166
21/02/17 10:15,5003,4864,1992,429,111,14,97
21/02/17 10:30,5037,4840,2097,419,169,10,159
21/02/17 10:45,5055,4927,2181,411,101,-65,166
21/02/17 11:00,5073,5002,2247,406,46,-120,166
21/02/17 11:15,5088,5023,2327,385,40,-126,166
21/02/17 11:30,5076,5010,2344,382,41,-126,167
21/02/17 11:45,5101,5088,2395,376,-11,-172,161
21/02/17 12:00,5122,5112,2430,374,-14,-180,166
21/02/17 12:15,5124,5161,2457,364,-59,-225,166
21/02/17 12:30,5129,5138,2505,355,-32,-198,166
21/02/17 12:45,5149,5126,2600,353,2,-136,138
21/02/17 13:00,5144,5122,2708,349,3,-61,64
21/02/17 13:15,5091,5167,2638,351,-99,-58,-41
21/02/17 13:30,5012,5091,2647,347,-100,-60,-40
21/02/17 13:45,5027,5176,2710,341,-174,-135,-39
21/02/17 14:00,5024,5219,2728,340,-219,-180,-39
21/02/17 14:15,5054,5301,2745,342,-274,-180,-94
21/02/17 14:30,5059,5308,2780,344,-273,-180,-93
21/02/17 14:45,5047,5306,2790,342,-282,-189,-93
21/02/17 15:00,5051,5260,2836,341,-235,-190,-45
21/02/17 15:15,5080,5340,2846,333,-285,-265,-20
21/02/17 15:30,5105,5241,2859,328,-160,-219,59
21/02/17 15:45,5133,5267,2920,327,-157,-218,61
21/02/17 16:00,5142,5275,2919,331,-157,-218,61
21/02/17 16:15,5209,5403,2933,331,-216,-191,-25
21/02/17 16:30,5281,5314,2913,328,-57,-116,59
21/02/17 16:45,5351,5418,2933,334,-90,-116,26
21/02/17 17:00,5426,5487,2917,332,-81,-142,61
21/02/17 17:15,5501,5560,2846,335,-83,-217,134
21/02/17 17:30,5611,5669,2867,339,-84,-292,208
21/02/17 17:45,5700,5722,2875,334,-47,-218,171
21/02/17 18:00,5800,5671,2855,342,101,-143,244
21/02/17 18:15,5808,5605,2880,328,177,-68,245
21/02/17 18:30,5812,5538,2895,335,252,7,245
21/02/17 18:45,5775,5440,2938,325,314,69,245
21/02/17 19:00,5705,5383,2942,318,295,50,245
21/02/17 19:15,5624,5379,2902,317,220,-25,245
21/02/17 19:30,5519,5288,2911,319,206,-39,245
21/02/17 19:45,5463,5301,2929,321,132,-113,245
21/02/17 20:00,5386,5301,2929,322,57,-188,245
21/02/17 20:15,5325,5270,2999,313,25,-220,245
21/02/17 20:30,5217,5183,2994,303,2,-220,222
21/02/17 20:45,5156,5196,3003,304,-69,-287,218
21/02/17 21:00,5034,5074,2951,305,-66,-287,221
21/02/17 21:15,4940,4988,2951,296,-76,-287,211
21/02/17 21:30,4824,4947,2940,303,-150,-287,137
21/02/17 21:45,4742,4936,2962,304,-225,-287,62
21/02/17 22:00,4597,4898,2897,313,-329,-287,-42
21/02/17 22:15,4469,4847,2897,314,-405,-287,-118
21/02/17 22:30,4341,4797,2832,312,-482,-287,-195
21/02/17 22:45,4200,4668,2741,308,-492,-287,-205
21/02/17 23:00,4130,4598,2672,316,-492,-287,-205
21/02/17 23:15,4115,4584,2586,317,-493,-287,-206
21/02/17 23:30,4002,4470,2542,318,-492,-287,-205
21/02/17 23:45,3877,4346,2431,327,-492,-287,-205
22/02/17 00:00,3784,4325,2337,334,-492,-287,-205
22/02/17 00:15,3716,4338,2302,335,-492,-287,-205
22/02/17 00:30,3625,4324,2227,339,-493,-287,-206
22/02/17 00:45,3584,4276,2262,332,-493,-287,-206
22/02/17 01:00,3518,4211,2244,337,-492,-287,-205
22/02/17 01:15,3477,4170,2172,351,-492,-287,-205
22/02/17 01:30,3449,4142,2176,338,-493,-287,-206
22/02/17 01:45,3389,4087,2175,350,-493,-287,-206
22/02/17 02:00,3373,4064,2190,341,-492,-287,-205
22/02/17 02:15,3365,4058,2275,337,-492,-287,-205
22/02/17 02:30,3356,4049,2324,324,-493,-287,-206
22/02/17 02:45,3315,4002,2293,329,-492,-287,-205
22/02/17 03:00,3280,3969,2215,334,-493,-287,-206
22/02/17 03:15,3261,3950,2195,331,-492,-287,-205
22/02/17 03:30,3267,3954,2189,325,-493,-287,-206
22/02/17 03:45,3269,3955,2230,328,-492,-287,-205
22/02/17 04:00,3252,3938,2133,338,-493,-287,-206
22/02/17 04:15,3250,3938,2106,352,-493,-287,-206
22/02/17 04:30,3260,3940,2103,356,-487,-287,-200
22/02/17 04:45,3246,3932,2065,366,-492,-287,-205
22/02/17 05:00,3261,3946,2001,380,-493,-287,-206
22/02/17 05:15,3279,3967,1955,386,-493,-287,-206
22/02/17 05:30,3320,4007,1934,392,-492,-287,-205
22/02/17 05:45,3383,4068,1915,393,-493,-287,-206
22/02/17 06:00,3468,4153,1895,405,-492,-287,-205
22/02/17 06:15,3642,4331,1833,417,-493,-287,-206
22/02/17 06:30,3768,4455,1858,424,-493,-287,-206
22/02/17 06:45,3928,4472,1821,432,-493,-287,-206
22/02/17 07:00,4159,4615,1819,440,-477,-287,-190
22/02/17 07:15,4397,4758,1687,452,-381,-263,-118
22/02/17 07:30,4488,4696,1699,459,-229,-188,-41
22/02/17 07:45,4599,4627,1689,451,-49,-113,64
22/02/17 08:00,4692,4571,1721,445,100,-38,138
22/02/17 08:15,4781,4626,1687,452,133,37,96
22/02/17 08:30,4830,4638,1652,456,169,40,129
22/02/17 08:45,4882,4694,1689,454,170,39,131
22/02/17 09:00,4939,4732,1688,445,185,31,154
22/02/17 09:15,5022,4820,1653,448,179,23,156
22/02/17 09:30,5033,4831,1617,441,179,23,156
22/02/17 09:45,5040,4838,1577,440,179,23,156
22/02/17 10:00,5068,4760,1638,437,285,82,203
22/02/17 10:15,5035,4617,1520,438,399,157,242
22/02/17 10:30,5040,4588,1480,429,432,190,242
22/02/17 10:45,5026,4578,1465,439,425,183,242
22/02/17 11:00,5050,4606,1564,426,425,183,242
22/02/17 11:15,5024,4598,1499,430,406,164,242
22/02/17 11:30,5037,4632,1515,431,383,141,242
22/02/17 11:45,5040,4637,1458,420,382,140,242
22/02/17 12:00,5023,4620,1409,428,382,140,242
22/02/17 12:15,5050,4642,1394,419,389,147,242
22/02/17 12:30,5077,4672,1479,417,382,140,242
22/02/17 12:45,5070,4666,1360,421,381,139,242
22/02/17 13:00,5066,4638,1353,415,405,163,242
22/02/17 13:15,5032,4526,1351,413,480,238,242
22/02/17 13:30,4959,4428,1307,414,507,265,242
22/02/17 13:45,4962,4508,1278,411,432,190,242
22/02/17 14:00,4957,4445,1278,424,489,247,242
22/02/17 14:15,4938,4426,1218,429,489,247,242
22/02/17 14:30,4915,4379,1127,436,515,273,242
22/02/17 14:45,4924,4384,1101,442,516,274,242
22/02/17 15:00,4934,4394,1078,439,517,274,243
22/02/17 15:15,4959,4402,1102,443,535,293,242
22/02/17 15:30,4980,4422,1038,457,535,293,242
22/02/17 15:45,5009,4472,1025,464,516,274,242
22/02/17 16:00,5050,4511,1020,475,516,274,242
22/02/17 16:15,5106,4497,992,464,587,345,242
22/02/17 16:30,5209,4604,1011,465,584,342,242
22/02/17 16:45,5305,4740,957,468,543,301,242
22/02/17 17:00,5401,4821,980,475,561,319,242
22/02/17 17:15,5502,4851,1011,474,636,394,242
22/02/17 17:30,5629,4895,1061,473,711,469,242
22/02/17 17:45,5738,5055,1083,475,665,470,195
22/02/17 18:00,5851,5144,1115,478,689,446,243
22/02/17 18:15,5890,5255,1180,468,616,371,245
22/02/17 18:30,5879,5324,1201,460,541,296,245
22/02/17 18:45,5854,5282,1258,467,554,308,246
22/02/17 19:00,5805,5293,1362,454,498,256,242
22/02/17 19:15,5730,5231,1359,457,484,246,238
22/02/17 19:30,5656,5156,1367,448,484,246,238
22/02/17 19:45,5568,5140,1384,443,412,174,238
22/02/17 20:00,5499,5145,1480,444,338,100,238
22/02/17 20:15,5384,5009,1518,447,359,121,238
22/02/17 20:30,5290,4936,1571,428,339,101,238
22/02/17 20:45,5220,4920,1660,418,281,46,235
22/02/17 21:00,5095,4948,1741,414,132,-29,161
22/02/17 21:15,4951,4811,1796,398,123,-29,152
22/02/17 21:30,4845,4751,1883,378,75,-29,104
22/02/17 21:45,4760,4807,2041,362,-66,-102,36
22/02/17 22:00,4638,4693,2143,359,-73,-104,31
22/02/17 22:15,4497,4728,2204,351,-249,-179,-70
22/02/17 22:30,4390,4702,2304,332,-332,-254,-78
22/02/17 22:45,4267,4683,2342,324,-438,-287,-151
22/02/17 23:00,4186,4628,2367,316,-463,-287,-176
22/02/17 23:15,4163,4633,2418,318,-490,-287,-203
22/02/17 23:30,4059,4603,2437,319,-491,-287,-204
22/02/17 23:45,3972,4668,2506,318,-490,-287,-203
23/02/17 00:00,3852,4546,2523,287,-490,-287,-203
23/02/17 00:15,3779,4477,2553,285,-490,-287,-203
23/02/17 00:30,3707,4399,2616,289,-490,-287,-203
23/02/17 00:45,3627,4320,2592,283,-491,-287,-204
23/02/17 01:00,3559,4252,2517,282,-490,-287,-203
23/02/17 01:15,3520,4215,2501,283,-490,-287,-203
23/02/17 01:30,3432,4126,2386,276,-490,-287,-203
23/02/17 01:45,3403,4093,2355,278,-490,-287,-203
23/02/17 02:00,3377,4068,2336,295,-490,-287,-203
23/02/17 02:15,3363,4056,2331,287,-491,-287,-204
23/02/17 02:30,3313,4003,2236,293,-490,-287,-203
23/02/17 02:45,3250,3940,2188,306,-490,-287,-203
23/02/17 03:00,3232,3924,2141,300,-490,-287,-203
23/02/17 03:15,3245,3934,2160,299,-490,-287,-203
23/02/17 03:30,3262,3948,2195,295,-490,-287,-203
23/02/17 03:45,3226,3912,2113,300,-491,-287,-204
23/02/17 04:00,3241,3927,2140,295,-491,-287,-204
23/02/17 04:15,3215,3899,2094,310,-491,-287,-204
23/02/17 04:30,3201,3885,1959,321,-491,-287,-204
23/02/17 04:45,3218,3901,1969,336,-491,-287,-204
23/02/17 05:00,3238,3924,1873,317,-491,-287,-204
23/02/17 05:15,3295,3986,1820,337,-491,-287,-204
23/02/17 05:30,3329,4021,1884,335,-490,-287,-203
23/02/17 05:45,3388,4077,1900,341,-491,-287,-204
23/02/17 06:00,3496,4176,1884,344,-491,-287,-204
23/02/17 06:15,3661,4350,1953,363,-490,-287,-203
23/02/17 06:30,3764,4452,2006,367,-490,-287,-203
23/02/17 06:45,3915,4605,2098,339,-491,-287,-204
23/02/17 07:00,4122,4665,2230,336,-490,-287,-203
23/02/17 07:15,4356,4833,2465,314,-490,-287,-203
23/02/17 07:30,4449,4922,2659,314,-490,-287,-203
23/02/17 07:45,4560,5034,2672,324,-491,-287,-204
23/02/17 08:00,4647,5069,2738,319,-445,-287,-158
23/02/17 08:15,4728,5151,2758,317,-446,-287,-159
23/02/17 08:30,4781,5207,2756,319,-446,-287,-159
23/02/17 08:45,4820,5243,2758,312,-446,-287,-159
23/02/17 09:00,4923,5339,2767,305,-437,-288,-149
23/02/17 09:15,5029,5427,2789,295,-420,-271,-149
23/02/17 09:30,5074,5396,2819,302,-344,-196,-148
23/02/17 09:45,5114,5458,2831,296,-361,-195,-166
23/02/17 10:00,5096,5322,2817,294,-248,-136,-112
